action_id,triggered_on,student_id,severity,rule_id,rule_name,action,route_to,policy_basis,rationale,withdraw_prob_at_trigger,fail_prob_at_trigger,top_driver_withdraw,top_driver_fail,status
ACT00630,2025-03-22,STU0179,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.1263,0.0709,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00631,2025-03-22,STU0472,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.1253,0.0706,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00632,2025-03-22,STU0081,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.1238,0.8114,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00633,2025-03-22,STU0081,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.1% - in the 50-65% warning band.,0.1238,0.8114,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00634,2025-03-22,STU0167,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.1186,0.0619,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00635,2025-03-22,STU0251,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.1184,0.3822,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00636,2025-03-22,STU0069,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.6% - in the 50-65% warning band.,0.1173,0.8169,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00637,2025-03-22,STU0226,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.1156,0.8242,Past interventions received,Past interventions received,Pending
ACT00638,2025-03-22,STU0060,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.1146,0.8265,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00639,2025-03-22,STU0377,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.1% - in the 50-65% warning band.,0.1114,0.0609,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00640,2025-03-22,STU0154,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.9% - in the 50-65% warning band.,0.1034,0.0604,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00641,2025-03-22,STU0112,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0966,0.0715,Recent attendance (4-week avg),Past interventions received,Pending
ACT00642,2025-03-22,STU0459,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0964,0.1403,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00643,2025-03-22,STU0297,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.3% - in the 50-65% warning band.,0.0952,0.1733,Lecture materials accessed (last 4w),Previous semester GPA,Pending
ACT00644,2025-03-22,STU0006,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.0918,0.0684,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00645,2025-03-22,STU0195,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.091,0.0562,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00646,2025-03-22,STU0155,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.0892,0.8188,Recent attendance (4-week avg),Past interventions received,Pending
ACT00647,2025-03-22,STU0578,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.0891,0.0815,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00648,2025-03-22,STU0350,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.2% - in the 50-65% warning band.,0.0814,0.0582,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00649,2025-03-22,STU0481,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.0785,0.0558,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00650,2025-03-22,STU0567,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.2% - in the 50-65% warning band.,0.0754,0.0545,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00651,2025-03-22,STU0487,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0737,0.0562,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00652,2025-03-22,STU0273,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.0735,0.0597,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00653,2025-03-22,STU0415,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.0728,0.0578,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00654,2025-03-22,STU0454,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.0724,0.0677,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00655,2025-03-22,STU0192,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.0716,0.0568,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00656,2025-03-22,STU0083,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0707,0.0589,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00657,2025-03-22,STU0361,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.0702,0.058,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00658,2025-03-22,STU0515,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.0699,0.2282,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00659,2025-03-22,STU0228,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0699,0.0566,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00660,2025-03-22,STU0363,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0695,0.0592,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00661,2025-03-22,STU0123,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.0693,0.0615,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00662,2025-03-22,STU0084,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.0681,0.0573,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00663,2025-03-22,STU0205,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.0676,0.0547,Lecture materials accessed (last 4w),VLE hours trend,Pending
ACT00664,2025-03-22,STU0079,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.0667,0.0601,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00665,2025-03-22,STU0227,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.0666,0.0589,Lecture materials accessed (last 4w),Past interventions received,Pending
